,S1,C1,E1,P1,C2,E2,S2,C3,P2,E3
1388,3.529217782858745,0.24177632015639355,0.008223679843606606,1.5544050498369781,0.14636477620689284,0.10919898346695303,0.011376567015174813,0.1474180598079915,1.6948405969699392,0.10363522379310683
1389,3.5380298228517892,0.24179617159902064,0.00820382840097952,1.558299378327899,0.1463662568857578,0.10904363152446064,0.011347281650573233,0.14740548776246862,1.6948809737011987,0.10363374311424187
1390,3.546751075944451,0.2418157246619087,0.008184275338091471,1.5621885918728873,0.14636771744587962,0.10888892751907847,0.011318202307762107,0.14739326449535947,1.694920815750997,0.10363228255412005
1391,3.5553810213331025,0.24183498176755713,0.008165018232443026,1.5660727116593791,0.14636915842068232,0.10873486692214404,0.011289326248755858,0.14738137823349026,1.6949601370970697,0.10363084157931735
1392,3.563919142176439,0.24185394529127624,0.008146054708723925,1.5699517584273954,0.14637058032571879,0.10858144526214546,0.011260650798625548,0.14736981762419132,1.6949989512514625,0.10362941967428088
1393,3.5723649256142025,0.2418726175618563,0.008127382438143866,1.5738257524838668,0.14637198365931056,0.10842865812342714,0.0112321733434777,0.1473585717200637,1.6950372712771462,0.10362801634068913
1394,3.580717862785796,0.2418910008622203,0.00810899913777986,1.577694713716443,0.14637336890316474,0.10827650114493771,0.011203891328508016,0.14734762996428136,1.695075109804044,0.10362663109683494
1395,3.5889774488487594,0.24190909743005623,0.008090902569943914,1.5815586616066641,0.1463747365229633,0.1081249700190297,0.011175802256145366,0.14733698217655353,1.695112479044336,0.10362526347703638
1396,3.5971431829971516,0.24192690945843934,0.008073090541560813,1.5854176152427557,0.14637608696893564,0.10797406049028893,0.01114790368424629,0.1473266185394769,1.6951493908073392,0.10362391303106404
1397,3.6052145684798065,0.24194443909643762,0.008055560903562525,1.5892715933319195,0.14637742067640946,0.1078237683544043,0.011120193224359403,0.1473165295854082,1.6951858565138211,0.10362257932359022
1398,3.6131911126184653,0.2419616884497004,0.008038311550299746,1.5931206142121315,0.14637873806633986,0.10767408945707728,0.01109266854006057,0.14730670618384772,1.6952218872097498,0.10362126193365981
1399,3.6210723268258294,0.24197865958103834,0.00802134041896182,1.5969646958636783,0.14638003954582704,0.10752501969295263,0.011065327345324205,0.14729713952909496,1.6952574935797518,0.10361996045417263
1400,3.628857726623406,0.24199535451097776,0.008004645489022405,1.600803855919933,0.14638132550860083,0.10737655500461012,0.011038167403000922,0.14728782112869018,1.695292685959706,0.10361867449139886
1401,3.636546831659305,0.24201177521831216,0.00798822478168799,1.6046381116780262,0.1463825963355007,0.10722869138156434,0.011011186523306868,0.1472787427919652,1.6953274743492253,0.10361740366449901
1402,3.6441391657258775,0.24202792364063244,0.00797207635936772,1.6084674801089867,0.14638385239493248,0.10708142485930747,0.010984382562389825,0.1472698966191444,1.6953618684235312,0.10361614760506721
1403,3.651634256777221,0.24204380167484696,0.0079561983251532,1.6122919778675038,0.14638509404330888,0.1069347515183815,0.010957753420943541,0.14726127499083677,1.6953958775449087,0.1036149059566908
1404,3.659031636946609,0.24205941117769206,0.007940588822308095,1.6161116213014675,0.14638632162548013,0.1067886674834682,0.010931297042853219,0.147252870557757,1.6954295107739077,0.10361367837451957
1405,3.6663308425636676,0.24207475396621764,0.007925246033782517,1.619926426460805,0.1463875354751341,0.10664316892253463,0.010905011413935992,0.14724467623117726,1.6954627768797508,0.10361246452486558
1406,3.6735314141715336,0.24208983181827076,0.007910168181729375,1.6237364091063224,0.14638873591519666,0.10649825204597836,0.01087889456068215,0.14723668517337218,1.695495684350747,0.103611264084803
1407,3.680632896543829,0.24210464647296182,0.007895353527038325,1.6275415847180645,0.146389923258211,0.10635391310581134,0.010852944549061818,0.14722889078856313,1.6955282414041621,0.10361007674178868
1408,3.6876348387014604,0.24211919963111805,0.007880800368882092,1.6313419685032837,0.14639109780670018,0.10621014839487321,0.010827159483379308,0.14722128671426776,1.6955604559956508,0.10360890219329952
1409,3.6945367939295246,0.24213349295574257,0.00786650704425757,1.635137575404648,0.14639225985353985,0.10606695424602726,0.010801537505101077,0.1472138668124016,1.6955923358289555,0.10360774014645986
1410,3.7013383197935594,0.2421475280724063,0.007852471927593838,1.6389284201069676,0.14639340968226616,0.10592432703147558,0.010776076791892486,0.1472066251619158,1.6956238883639236,0.10360659031773352
1411,3.708038978156421,0.2421613065697155,0.007838693430284656,1.642714517045399,0.14639454756744893,0.10578226316195354,0.010750775556435365,0.14719955604990229,1.6956551208262114,0.10360545243255075
1412,3.714638335194162,0.24217482999967765,0.007825170000322483,1.6464958804113907,0.1463956737749658,0.10564075908610615,0.010725632045563645,0.1471926539650392,1.6956860402144294,0.10360432622503388
1413,3.7211359614122115,0.24218809987810874,0.007811900121891398,1.650272524159491,0.14639678856231492,0.10549981128979045,0.010700644539262179,0.14718591359014022,1.6957166533082808,0.10360321143768476
1414,3.727531431661794,0.24220111768504596,0.007798882314954175,1.6540444620144887,0.1463978921789411,0.10535941629535751,0.010675811349644978,0.14717932979436324,1.6957469666770488,0.10360210782105857
1415,3.7338243251551613,0.24221388486507137,0.0077861151349287745,1.657811707476387,0.14639898486646888,0.10521957066109916,0.010651130820205997,0.14717289762765498,1.6957769866856682,0.1036010151335308
1416,3.7400142254818065,0.24222640282771357,0.0077735971722865775,1.6615742738272492,0.1464000668590157,0.10508027098055377,0.010626601324833174,0.14716661231326675,1.6958067195028825,0.103599933140984
1417,3.7461007206238808,0.24223867294778498,0.00776132705221517,1.6653321741365854,0.14640113838344262,0.10494151388192301,0.010602221267011467,0.14716046924177512,1.695836171107769,0.10359886161655707
1418,3.7520834029714156,0.24225069656570913,0.007749303434291018,1.6690854212665165,0.14640219965959528,0.10480329602750979,0.010577989079052543,0.14715446396533385,1.6958653472960166,0.10359780034040443
1419,3.7579618693379926,0.24226247498788117,0.007737525012118962,1.6728340278776468,0.14640325090057543,0.10466561411309613,0.010553903221230072,0.14714859219119236,1.6958942536870003,0.10359674909942426
1420,3.763735720975471,0.24227400948696165,0.007725990513038489,1.6765780064334763,0.14640429231294982,0.10452846486743854,0.010529962181103776,0.14714284977672454,1.6959228957292198,0.10359570768704987
1421,3.7694045635890445,0.2422853013021892,0.007714698697810949,1.6803173692054245,0.14640532409698503,0.10439184505171285,0.010506164472771855,0.1471372327238209,1.6959512787064204,0.10359467590301469
1422,3.7749680073523493,0.2422963516397022,0.00770364836029797,1.6840521282778538,0.14640634644688233,0.10425575145896171,0.010482508636117114,0.14713173717328776,1.695979407743711,0.10359365355311737
1423,3.780425666921721,0.24230716167279795,0.007692838327202215,1.6877822955519977,0.14640735955096568,0.10412018091362607,0.01045899323620196,0.14712635940036978,1.6960072878124606,0.103592640449034
1424,3.785777161450834,0.24231773254222466,0.00768226745777548,1.6915078827504488,0.14640836359189358,0.10398513027103506,0.01043561686258163,0.14712109580970012,1.6960349237358228,0.10359163640810613
1425,3.7910221146053438,0.24232806535646825,0.0076719346435319006,1.6952289014216029,0.14640935874686903,0.10385059641689723,0.010412378128629886,0.14711594293029243,1.6960623201942067,0.10359064125313067
1426,3.7961601545765853,0.24233816119198184,0.007661838808018301,1.6989453629430213,0.14641034518780346,0.10371657626687851,0.010389275670998644,0.1471108974116485,1.6960894817295473,0.10358965481219623
1427,3.8011909140959026,0.24234802109345585,0.0076519789065442895,1.7026572785255827,0.1464113230815141,0.10358306676611621,0.010366308148980362,0.14710595601905108,1.6961164127504524,0.10358867691848561
1428,3.806114030448672,0.24235764607406715,0.007642353925932982,1.7063646592172326,0.1464122925899043,0.10345006488876614,0.010343474243919614,0.147101115629271,1.696143117536903,0.10358770741009543
1429,3.8109291454875556,0.24236703711567967,0.007632962884320462,1.7100675159060097,0.14641325387011275,0.1033175676376062,0.010320772658722532,0.1470963732270173,1.6961696002441455,0.10358674612988696
1430,3.8156359056466758,0.24237619516910747,0.007623804830892678,1.713765859323997,0.14641420707470273,0.10318557204356738,0.010298202117239525,0.14709172590043595,1.6961958649076196,0.10358579292529696
1431,3.820233961954528,0.2423851211542976,0.007614878845702516,1.7174597000500342,0.14641515235179786,0.10305407516536247,0.010275761363812476,0.14708717083788275,1.6962219154465048,0.10358484764820183
1432,3.8247229700472705,0.24239381596053994,0.0076061840394601775,1.7211490485128695,0.14641608984523716,0.10292307408907976,0.010253449162759977,0.1470827053242386,1.6962477556677622,0.10358391015476254
1433,3.8291025901823055,0.24240228044668993,0.0075977195533101834,1.7248339149945169,0.14641701969473858,0.10279256592776082,0.010231264297841977,0.1470783267370198,1.6962733892703976,0.10358298030526111
1434,3.8333724872504424,0.24241051544131229,0.007589484558687847,1.7285143096324347,0.14641794203601252,0.10266254782107112,0.01020920557187123,0.14707403254369028,1.696298819848424,0.10358205796398717
1435,3.837532330789298,0.24241852174289555,0.007581478257104562,1.7321902424227658,0.14641885700092047,0.10253301693488738,0.010187271806190952,0.14706982029788873,1.6963240508949977,0.10358114299907924
1436,3.841581794995612,0.24242630012000496,0.007573699879995149,1.7358617232226798,0.14641976471759544,0.10240397046095542,0.010165461840266676,0.14706568763657235,1.6963490858055634,0.10358023528240426
1437,3.845520558737455,0.24243385131143338,0.00756614868856672,1.7395287617527007,0.14642066531056222,0.10227540561654977,0.010143774531276234,0.14706163227717173,1.6963739278809877,0.10357933468943749
1438,3.8493483055672764,0.24244117602639245,0.007558823973607673,1.7431913675996216,0.14642155890088188,0.10214731964408638,0.010122208753630952,0.14705765201415225,1.6963985803313326,0.10357844109911779
1439,3.853064723733003,0.24244827494459995,0.007551725055400171,1.746849550218052,0.14642244560623918,0.10201970981084515,0.010100763398666323,0.14705374471696006,1.6964230462781322,0.1035775543937605
1440,3.856669506190856,0.24245514871646556,0.007544851283534571,1.7505033189331922,0.14642332554108126,0.10189257340859316,0.01007943737417679,0.1470499083267233,1.6964473287580164,0.10357667445891842
1441,3.860162350616609,0.24246179796318795,0.007538202036812173,1.7541526829425245,0.14642419881671112,0.10176590775329547,0.01005822960408843,0.14704614085405027,1.696471430725148,0.10357580118328857
1442,3.863542959417115,0.24246822327687095,0.00753177672312916,1.7577976513177678,0.14642506554139226,0.10163971018480372,0.010037139028095252,0.1470424403765548,1.6964953550539554,0.10357493445860741
1443,3.866811039742491,0.24247442522066992,0.007525574779330209,1.761438233007173,0.14642592582046735,0.10151397806651886,0.010016164601257085,0.14703880503604624,1.696519104542227,0.10357407417953234
1444,3.869966303496274,0.2424804043288349,0.007519595671165236,1.7650744368366758,0.14642677975642937,0.10138870878514424,0.009995305293737333,0.14703523303685928,1.6965426819129719,0.10357322024357032
1445,3.8730084673476863,0.24248616110686366,0.007513838893136462,1.7687062715122468,0.14642762744904275,0.10126389975034361,0.009974560090391901,0.14703172264298348,1.6965660898175798,0.10357237255095694
1446,3.875937252741638,0.2424916960315369,0.0075083039684632315,1.7723337456210013,0.1464284689954128,0.101139548394499,0.009953927990513948,0.14702827217643522,1.6965893308376359,0.10357153100458688
1447,3.878752385909994,0.24249700955102205,0.007502990448978079,1.7759568676330157,0.14642930449008484,0.10101565217241092,0.009933408007486724,0.14702488001491895,1.6966124074875073,0.10357069550991484
1448,3.881453597882345,0.24250210208494824,0.007497897915051904,1.7795756459028536,0.1464301340251309,0.1008922085610227,0.009912999168476214,0.14702154458978176,1.696635322216609,0.10356986597486878
1449,3.8840406244956025,0.24250697402442026,0.007493025975579884,1.7831900886705665,0.14643095769021533,0.10076921505918753,0.009892700514187176,0.14701826438447893,1.6966580774111166,0.10356904230978435
1450,3.886513206405735,0.2425116257321463,0.007488374267853829,1.786800204063692,0.14643177557270096,0.100646669187354,0.009872511098495825,0.14701503793206402,1.6966806753967372,0.10356822442729872
1451,3.8888710890960367,0.24251605754239108,0.007483942457609051,1.7904060000976671,0.14643258775769094,0.10052456848738053,0.009852429988275877,0.14701186381422415,1.696703118439807,0.10356741224230874
1452,3.8911140228888894,0.2425202697610991,0.007479730238901012,1.7940074846778253,0.14643339432813485,0.10040291052222135,0.009832456263032661,0.14700874065877254,1.6967254087500578,0.1035666056718648
1453,3.893241762953856,0.24252426266584293,0.007475737334157211,1.7976046655997906,0.14643419536487015,0.10028169287574204,0.009812589014728935,0.14700566713869556,1.6967475484817034,0.1035658046351295
1454,3.895254069318679,0.24252803650590718,0.007471963494092936,1.801197550551125,0.14643499094671394,0.10016091315243426,0.00979282734746322,0.14700264196998525,1.6967695397358356,0.10356500905328571
1455,3.897150706877658,0.24253159150224832,0.00746840849775182,1.8047861471118893,0.1464357811505114,0.10004056897721833,0.00977317037727619,0.14699966391052005,1.6967913845616902,0.10356421884948827
1456,3.8989314454015025,0.24253492784752567,0.007465072152474458,1.8083704627558232,0.14643656605120892,0.09992065799519584,0.00975361723188338,0.146996731758345,1.6968130849585608,0.10356343394879074
1457,3.900596059546377,0.24253804570609258,0.007461954293907547,1.8119505048511884,0.1464373457219139,0.09980117787142952,0.009734167050448621,0.1469938443502794,1.696834642877356,0.10356265427808578
1458,3.9021443288622355,0.24254094521395228,0.007459054786047842,1.815526280661392,0.14643812023394612,0.09968212629074152,0.009714818983381864,0.1469910005607207,1.6968560602219493,0.10356187976605354
1459,3.9035760378026443,0.24254362647878835,0.00745637352121177,1.8190977973461195,0.14643888965690888,0.09956350095746952,0.009695572192078271,0.14698819929997994,1.696877338851031,0.10356111034309076
1460,3.9048909757319845,0.24254608957987053,0.007453910420129609,1.8226650619615792,0.146439654058726,0.09944529959529519,0.009676425848757764,0.1469854395134326,1.6968984805790817,0.10356034594127365
1461,3.906088936935146,0.24254833456807237,0.007451665431927749,1.826228081461592,0.1464404135057111,0.09932751994700449,0.009657379136211312,0.1469827201798934,1.696919487178182,0.10355958649428854
1462,3.9071697206247635,0.2425503614657748,0.007449638534225312,1.8297868626978753,0.14644116806260654,0.09921015977431293,0.009638431247637028,0.1469800403107257,1.6969403603790287,0.10355883193739311
1463,3.908133130949848,0.24255217026683668,0.007447829733163431,1.83334141242079,0.14644191779263957,0.09909321685765424,0.009619581386424284,0.14697739894852804,1.6969611018724062,0.10355808220736008
1464,3.908978977003639,0.24255376093652598,0.00744623906347414,1.8368917372798304,0.1464426627575691,0.09897668899598912,0.009600828765967077,0.1469747951660545,1.6969817133104073,0.10355733724243055
1465,3.9097070728307446,0.24255513341141868,0.0074448665885814246,1.8404378438239288,0.1464434030177258,0.09886057400663,0.00958217260949624,0.1469722280652919,1.697002196307484,0.10355659698227383
1466,3.91031723743575,0.2425562875993665,0.007443712400633611,1.8439797385021741,0.14644413863206715,0.09874486972503105,0.009563612149867689,0.1469696967761779,1.6970225524418852,0.1035558613679325
1467,3.910809294789312,0.2425572233793419,0.0074427766206582105,1.8475174276638278,0.1464448696582072,0.09862957400463626,0.009545146629426269,0.1469672004559259,1.6970427832564385,0.10355513034179245
1468,3.91118307383645,0.24255794060139096,0.007442059398609144,1.8510509175589582,0.1464455961524687,0.09851468471667661,0.009526775299803216,0.1469647382878139,1.697062890259912,0.10355440384753095
1469,3.9114384085028764,0.24255843908648816,0.007441560913511937,1.8545802143385366,0.1464463181699159,0.09840019975001135,0.009508497421771636,0.14696230948043626,1.6970828749278741,0.10355368183008373
1470,3.9115751377020445,0.2425587186264238,0.00744128137357629,1.8581053240547438,0.14644703576439527,0.09828611701095243,0.009490312265079336,0.14695991326676752,1.6971027387037556,0.10355296423560437
1471,3.911593105342237,0.24255877898369785,0.0074412210163022656,1.8616262526612704,0.14644774898857538,0.098172434423089,0.009472219108282266,0.14695754890324159,1.6971224829998985,0.10355225101142426
1472,3.911492160332105,0.24255861989133068,0.007441380108669435,1.8651430060132506,0.14644845789397498,0.09805914992714243,0.009454217238615916,0.14695521566911768,1.6971421091982892,0.10355154210602467
1473,3.9112721565883706,0.242558241052787,0.007441758947213086,1.8686555898677153,0.1464491625310083,0.09794626148077827,0.009436305951812994,0.14695291286543405,1.6971616186517424,0.10355083746899138
1474,3.9109329530405104,0.24255764214174053,0.007442357858259585,1.8721640098833316,0.14644986294900667,0.09783376705847678,0.009418484551994389,0.14695063981452472,1.697181012684472,0.10355013705099297
1475,3.910474413638082,0.2425568228019772,0.00744317719802288,1.8756682716207662,0.14645055919626104,0.09772166465135254,0.009400752351496452,0.1469483958590436,1.6972002925931966,0.10354944080373861
1476,3.909896407355561,0.24255578264716546,0.0074442173528346455,1.879168380542472,0.14645125132004533,0.09760995226702059,0.00938310867075674,0.14694618036143603,1.6972194596477597,0.10354874867995434
1477,3.9091988081985263,0.24255452126069743,0.007445478739302671,1.8826643420127922,0.1464519393666505,0.09749862792943728,0.009365552838167224,0.14694399270316175,1.6972385150920182,0.10354806063334916
1478,3.908381495209206,0.24255303819549714,0.007446961804502929,1.8861561612979127,0.14645262338141365,0.0973876896787531,0.009348084189943281,0.14694183228403762,1.697257460144603,0.10354737661858601
1479,3.9074443524710993,0.2425513329737729,0.007448667026227185,1.8896438435656286,0.1464533034087417,0.09727713557118044,0.009330702070009576,0.14693969852170427,1.6972762959995422,0.10354669659125798
1480,3.90638726911538,0.24254940508687342,0.007450594913126656,1.8931273938854818,0.1464539794921459,0.09716696367883162,0.009313405829851042,0.14693759085083472,1.6972950238271658,0.10354602050785375
1481,3.90521013932436,0.24254725399497107,0.00745274600502901,1.8966068172282886,0.1464546516742591,0.09705717208960557,0.00929619482842108,0.14693550872276318,1.6973136447745543,0.10354534832574055
1482,3.9039128623377426,0.24254487912690972,0.007455120873090339,1.900082118466247,0.14645531999686912,0.09694775890702824,0.009279068431995451,0.14693345160471574,1.6973321599664173,0.10354468000313055
1483,3.902495342456079,0.2425422798798847,0.0074577201201153735,1.90355330237247,0.14645598450093633,0.09683872225013843,0.009262026014079211,0.14693141897942716,1.697350570505555,0.10354401549906332
1484,3.900957489046042,0.24253945561923088,0.007460544380769217,1.9070203736208913,0.14645664522662188,0.09673006025334409,0.009245066955278871,0.14692941034450444,1.6973688774735924,0.10354335477337778
1485,3.899299216544457,0.2425364056781365,0.007463594321863593,1.910483336785921,0.14645730221330847,0.0966217710662984,0.009228190643197944,0.14692742521196,1.697387081931531,0.10354269778669122
1486,3.897520444462026,0.2425331293573316,0.007466870642668492,1.9139421963420453,0.1464579554996206,0.09651385285377967,0.00921139647233577,0.14692546310776466,1.6974051849202765,0.10354204450037909
1487,3.895621097388416,0.2425296259248693,0.00747037407513079,1.9173969566636897,0.14645860512345102,0.0964063037955514,0.009194683843964813,0.14692352357125102,1.6974231874613306,0.10354139487654868
1488,3.893601104994554,0.24252589461571858,0.007474105384281494,1.9208476220245447,0.14645925112197408,0.09629912208626278,0.009178052166052275,0.14692160615482552,1.6974410905571455,0.10354074887802561
1489,3.8914604020377945,0.24252193463155045,0.007478065368449647,1.9242941965974436,0.14645989353167257,0.0961923059353077,0.009161500853136176,0.14691971042336327,1.6974588951918255,0.10354010646832709
1490,3.8891989283640545,0.24251774514031535,0.007482254859684733,1.9277366844536605,0.1464605323883509,0.09608585356672698,0.00914502932624833,0.14691783595392735,1.697476602331471,0.10353946761164877
1491,3.8868166289121047,0.24251332527597128,0.007486674724028808,1.9311750895626207,0.14646116772715778,0.0959797632190797,0.00912863701280374,0.14691598233525713,1.697494212924779,0.10353883227284189
1492,3.8843134537162176,0.24250867413809538,0.007491325861904724,1.9346094157912979,0.146461799582602,0.09587403314533768,0.009112323346515018,0.1469141491674279,1.6975117279034526,0.10353820041739766
1493,3.8816893579089995,0.24250379079150028,0.007496209208499815,1.9380396669036484,0.1464624279885693,0.09576866161277699,0.00909608776730293,0.14691233606148,1.6975291481826453,0.10353757201143038
1494,3.878944301725035,0.24249867426592026,0.007501325734079846,1.9414658465601964,0.14646305297834197,0.09566364690285876,0.009079929721196402,0.14691054263898146,1.697546474661478,0.10353694702165772
1495,3.8760782505023097,0.24249332355551867,0.0075066764444814355,1.944887958317202,0.14646367458461063,0.09555898731113917,0.00906384866026186,0.14690876853178136,1.6975637082233437,0.10353632541538905
1496,3.8730911746859795,0.2424877376185824,0.007512262381417694,1.9483060056262713,0.14646429283949441,0.09545468114714861,0.009047844042501437,0.14690701338156067,1.697580849736441,0.10353570716050527
1497,3.869983049829593,0.24248191537701144,0.007518084622988664,1.9517199918334847,0.1464649077745521,0.09535072673430398,0.009031915331784032,0.14690527683959664,1.6975979000540649,0.10353509222544759
1498,3.866753856598033,0.242475855715944,0.007524144284056109,1.9551299201788495,0.1464655194207994,0.09524712240979852,0.009016061997754158,0.14690355856638193,1.697614860015062,0.10353448057920028
1499,3.8634035807692384,0.24246955748328497,0.007530442516715153,1.9585357937955228,0.14646612780872206,0.09514386652450739,0.009000283515756248,0.1469018582313449,1.6976317304441744,0.10353387219127762
1500,3.85993221323576,0.24246301948920873,0.007536980510791386,1.9619376157089976,0.14646673296828866,0.09504095744289502,0.008984579366760212,0.14690017551257326,1.6976485121523754,0.10353326703171101
1501,3.8563397500072716,0.24245624050575654,0.007543759494243561,1.9653353888364768,0.14646733492896624,0.09493839354291071,0.008968949037275988,0.14689851009647328,1.697665205937282,0.10353266507103343
1502,3.8526261922110314,0.24244921926624358,0.007550780733756521,1.9687291159858447,0.14646793371972996,0.09483617321590919,0.008953392019290749,0.14689686167757007,1.697681812583407,0.10353206628026969
1503,3.848791546094231,0.24244195446483235,0.007558045535167767,1.972118799855009,0.14646852936907825,0.09473429486654841,0.008937907810186043,0.1468952299581765,1.6976983328625568,0.1035314706309214
1504,3.8448358230246003,0.24243444475594733,0.007565555244052783,1.9755044430308977,0.146469121905043,0.09463275691270823,0.008922495912673365,0.14689361464817954,1.6977147675341018,0.10353087809495669
1505,3.8407590394915903,0.2424266887537364,0.007573311246263708,1.978886047988565,0.1464697113552014,0.09453155778540227,0.008907155834722756,0.14689201546478536,1.6977311173452883,0.10353028864479828
1506,3.836561217107753,0.24241868503155953,0.007581314968440606,1.9822636170903443,0.1464702977466885,0.09443069592868732,0.008891887089490319,0.1468904321322547,1.6977473830315641,0.10352970225331119
1507,3.8322423826086527,0.24241043212131838,0.007589567878681737,1.98563715258469,0.1464708811062057,0.0943301697995902,0.008876689195259736,0.1468888643817239,1.6977635653168084,0.10352911889379396
1508,3.827802567854409,0.2424019285129582,0.007598071487041933,1.989006656605363,0.1464714614600338,0.09422997786801539,0.008861561675367937,0.1468873119509293,1.6977796649136665,0.10352853853996588
1509,3.823241809829392,0.24239317265376903,0.007606827346231088,1.9923721311702232,0.14647203883404097,0.09413011861667427,0.008846504058148656,0.14688577458403815,1.69779568252377,0.10352796116595873
1510,3.8185601506428526,0.24238416294778486,0.007615837052215257,1.9957335781802152,0.1464726132536936,0.0940305905410035,0.008831515876866508,0.1468842520314228,1.6978116188380146,0.10352738674630611
1511,3.813757637529399,0.24237489775517038,0.007625102244829737,1.999090999418329,0.14647318474406637,0.09393139214908518,0.008816596669653157,0.14688274404944793,1.6978274745368303,0.10352681525593332
1512,3.8088343228481807,0.24236537539142905,0.007634624608571058,2.002444396548258,0.14647375332984974,0.09383252196158252,0.008801745979455202,0.14688125040031955,1.697843250290373,0.10352624667014994
1513,3.8037902640839794,0.24235559412687682,0.007644405873123295,2.0057937711134977,0.14647431903536143,0.09373397851165263,0.00878696335396419,0.14687977085183987,1.697858946758832,0.10352568096463825
1514,3.7986255238455473,0.2423455521857426,0.007654447814257513,2.0091391245358046,0.1464748818845521,0.09363576034489211,0.008772248345571658,0.14687830517729586,1.6978745645925781,0.10352511811544758
1515,3.7933401698664917,0.24233524774560292,0.007664752254397199,2.012480458114243,0.14647544190101647,0.0935378660192525,0.008757600511301401,0.14687685315522475,1.697890104432455,0.10352455809898321
1516,3.7879342750036606,0.2423246789364857,0.007675321063514399,2.0158177730236435,0.14647599910799924,0.09344029410498521,0.008743019412763415,0.146875414569297,1.6979055669099379,0.10352400089200042
1517,3.782407917237164,0.2423138438401794,0.007686156159820704,2.0191510703134403,0.14647655352840444,0.09334304318456739,0.00872850461609396,0.14687398920812192,1.6979209526473773,0.10352344647159521
1518,3.7767611796692964,0.24230274048940262,0.007697259510597499,2.0224803509062514,0.14647710518480245,0.09324611185264059,0.008714055691904808,0.1468725768651044,1.697936262258186,0.1035228948151972
1519,3.7709941505232534,0.2422913668669152,0.007708633133084916,2.0258056155963757,0.1464776540994369,0.09314949871595242,0.008699672215234152,0.14687117733830635,1.6979514963470204,0.10352234590056278
1520,3.765106923142935,0.24227972090482158,0.007720279095178522,2.0291268650486023,0.14647820029423336,0.09305320239328464,0.008685353765488502,0.14686979043026566,1.6979666555100104,0.1035217997057663
1521,3.759099595990514,0.24226780048348331,0.007732199516516799,2.032444099796385,0.14647874379080428,0.09295722151540921,0.008671099926402928,0.14686841594790376,1.697981740334887,0.10352125620919539
1522,3.7529722726461885,0.24225560343081826,0.007744396569181872,2.035757320240635,0.14647928461045753,0.09286155472501678,0.008656910285983282,0.1468670537023462,1.6979967514012109,0.10352071538954215
1523,3.746725061805782,0.24224312752121857,0.007756872478781536,2.0390665266478933,0.14647982277420143,0.09276620067667256,0.008642784436465644,0.14686570350882688,1.698011689280504,0.10352017722579825
1524,3.740358077279716,0.24223037047468435,0.007769629525315764,2.0423717191488833,0.14648035830275208,0.0926711580367549,0.008628721974265308,0.1468643651865388,1.6980265545364417,0.1035196416972476
1525,3.733871437991107,0.24221732995582373,0.007782670044176367,2.0456728977368215,0.14648089121653915,0.09257642548340494,0.008614722499932245,0.14686303855851848,1.6980413477250078,0.10351910878346055
1526,3.7272652679736105,0.2422040035727647,0.007795996427235429,2.048970062265612,0.14648142153571142,0.0924820017064802,0.008600785618108873,0.14686172345153728,1.69805606939464,0.10351857846428826
1527,3.7205396963701025,0.24219038887626834,0.007809611123731793,2.0522632124483335,0.14648194928014363,0.09238788540749646,0.008586910937480896,0.1468604196959644,1.698070720086409,0.10351805071985604
1528,3.7136948574297355,0.24217648335846917,0.007823516641530968,2.055552347855161,0.14648247446944074,0.09229407529959219,0.008573098070740947,0.14685912712568477,1.6980853003341314,0.10351752553055896
1529,3.706730890506431,0.2421622844519309,0.00783771554806923,2.058837467911777,0.14648299712294433,0.09220057010747328,0.008559346634541097,0.14685784557796852,1.6980998106645437,0.10351700287705537
1530,3.699647940056105,0.24214778952841848,0.007852210471581635,2.0621185718973356,0.14648351725973743,0.09210736856737525,0.008545656249454955,0.14685657489338233,1.698114251597423,0.10351648274026228
1531,3.692446155634344,0.2421329958977282,0.007867004102271936,2.065395658942556,0.1464840348986496,0.09201446942702,0.008532026539936979,0.14685531491568535,1.6981286236457258,0.10351596510135007
1532,3.685125691893945,0.24211790080654202,0.007882099193458073,2.068668728027796,0.14648455005826225,0.09192187144557361,0.008518457134282082,0.1468540654917295,1.698142927315724,0.10351544994173745
1533,3.6776867085819616,0.24210250143714093,0.00789749856285918,2.0719377779808976,0.1464850627569128,0.09182957339361193,0.00850494766458947,0.1468528264713735,1.698157163107122,0.10351493724308689
1534,3.670129370537142,0.24208679490612672,0.007913205093873374,2.0752028074751596,0.14648557301269988,0.09173757405308139,0.008491497766721893,0.14685159770738915,1.6981713315131868,0.1035144269872998
1535,3.662453847687142,0.24207077826317555,0.007929221736824567,2.078463815027254,0.14648608084348777,0.09164587221726214,0.008478107080269021,0.14685037905536977,1.6981854330208712,0.1035139191565119
1536,3.65466031504538,0.24205444848958615,0.007945551510413955,2.081720798994922,0.14648658626691072,0.09155446669073851,0.008464775248513596,0.1468491703736509,1.6981994681109227,0.10351341373308895
1537,3.6467489527079957,0.24203780249694007,0.007962197503060034,2.0849737575747413,0.14648708930037713,0.09146335628936679,0.008451501918395906,0.14684797152322643,1.6982134372579984,0.10351291069962255
1538,3.6387199458508563,0.24202083712571454,0.007979162874285578,2.0882226887999,0.14648758996107397,0.09137253984024286,0.008438286740477597,0.1468467823676657,1.6982273409307806,0.10351241003892572
