,S1,C1,E1,P1,C2,E2,S2,C3,P2,E3
2643,-1.4087646618476958e-10,-3.3357531450355413e-10,0.2500000003335749,3.413565977314939e-11,0.0028574157015584098,0.2499999999916049,0.9836689838930618,3.301188931918509e-10,0.013473600075263185,0.24714258429844171
2644,-1.3687506973670126e-10,-3.240919196944112e-10,0.2500000003240915,3.28555227469384e-11,0.0028376791422961628,0.24999999999190853,0.9837829081267874,3.1821784754070363e-10,0.013379412412700964,0.24716232085770395
2645,-1.3298818499303085e-10,-3.1487992616346053e-10,0.2500000003148795,3.1612198140512457e-11,0.0028180762048201466,0.2499999999922034,0.9838960454162565,3.0665716995463593e-10,0.013285878072268392,0.24718192379518
2646,-1.2921254300779045e-10,-3.059315860664291e-10,0.25000000030593117,3.040463368188316e-11,0.0027986060215670905,0.24999999999248979,0.9840084010899496,2.9542714666603464e-10,0.013192992593058384,0.24720139397843305
2647,-1.2554495465412778e-10,-2.97239340750668e-10,0.2500000002972389,2.923179686574084e-11,0.0027792677300994195,0.24999999999276795,0.9841199804418747,2.845183069306616e-10,0.013100751543509816,0.2472207322699007
2648,-1.2198232473724188e-10,-2.8879585420040645e-10,0.25000000028879543,2.8092688052957732e-11,0.00276006047307977,0.2499999999930381,0.9842307887316126,2.739214564921845e-10,0.013009150521388353,0.24723993952692036
2649,-1.1852165113157988e-10,-2.80594010990197e-10,0.2500000002805936,2.6986337071618636e-11,0.0027409833982477553,0.2499999999933005,0.9843408311844981,2.6362767806000737e-10,0.01291818515362878,0.24725901660175237
2650,-1.1516001709194447e-10,-2.7262689806192246e-10,0.2500000002726265,2.5911801579846078e-11,0.0027220356583972003,0.24999999999355535,0.9844501129918769,2.536283076759241e-10,0.01282785109609991,0.24727796434160293
2651,-1.1189458506102926e-10,-2.6488779004810136e-10,0.2500000002648874,2.486816564664809e-11,0.00270321641135334,0.24999999999380285,0.984558639311348,2.439149157756612e-10,0.012738144033385992,0.2472967835886468
2652,-1.0872260280963001e-10,-2.5737016383021625e-10,0.25000000025736974,2.3854540728086e-11,0.0026845248199494007,0.24999999999404324,0.9846664152668696,2.344793263551546e-10,0.012649059678703974,0.24731547518005073
2653,-1.0564139690004516e-10,-2.500676830415959e-10,0.2500000002500673,2.2870063855277132e-11,0.0026659600520033914,0.24999999999427672,0.9847734459490067,2.2531359728896818e-10,0.01256059377367854,0.24733403994799674
2654,-1.0264836727320872e-10,-2.4297418523233474e-10,0.2500000002429738,2.1913895913654673e-11,0.0026475212802945817,0.2499999999945035,0.9848797364151696,2.1641000424547374e-10,0.012472742088128066,0.24735247871970556
2655,-9.974099110430955e-11,-2.3608369101745405e-10,0.2500000002360833,2.0985222648745988e-11,0.0026292076825411514,0.24999999999472372,0.9849852916897347,2.077610523970222e-10,0.012385500419965412,0.24737079231745898
2656,-9.691681796249164e-11,-2.2939039260110953e-10,0.25000000022939,2.0083253160865446e-11,0.0026110184413766667,0.24999999999493763,0.985090116764277,1.993594619729646e-10,0.012298864594989073,0.24738898155862346
2657,-9.417346458501535e-11,-2.2288864138756814e-10,0.25000000022288826,1.9207218331240377e-11,0.002592952744326547,0.2499999999951454,0.9851942165978093,1.9119815258090624e-10,0.012212830466668314,0.24740704725567358
2658,-9.150861850734688e-11,-2.165729565825499e-10,0.25000000021657254,1.835637234828012e-11,0.0025750097837855123,0.24999999999534717,0.9852975961168995,1.8327025370726986e-10,0.012127393916046987,0.2474249902162146
2659,-8.892003400789194e-11,-2.1043801558222012e-10,0.2500000002104376,1.752999126198121e-11,0.0025571887569942895,0.24999999999554318,0.9854002602158951,1.7556909279088415e-10,0.012042550851543736,0.24744281124300585
2660,-8.640552628214874e-11,-2.044786401719997e-10,0.2500000002044782,1.6727370401787512e-11,0.002539488866016187,0.24999999999573352,0.9855022137571713,1.680881785984426e-10,0.011958297208726602,0.24746051113398396
2661,-8.396297565364541e-11,-1.9868980649750302e-10,0.2500000001986894,1.5947826580082408e-11,0.0025219093177146793,0.24999999999591838,0.9856034615712371,1.60821212877547e-10,0.011874628950229185,0.24747809068228546
2662,-8.15903241103286e-11,-1.9306663685706516e-10,0.25000000019306623,1.519069676716259e-11,0.0025044493237301032,0.24999999999609795,0.9857040084569522,1.5376208027576693e-10,0.011791542065557855,0.24749555067627002
2663,-7.928556905708737e-11,-1.8760438489641028e-10,0.250000000187604,1.4455335890210109e-11,0.0024871081004558975,0.24999999999627234,0.9858038591817834,1.4690483003076033e-10,0.011709032570858133,0.24751289189954423
2664,-7.70467675511063e-11,-1.8229844564961945e-10,0.250000000182298,1.374111791991334e-11,0.002469884869017072,0.24999999999644174,0.985903018481905,1.4024368875407145e-10,0.011627096508836431,0.24753011513098305
2665,-7.487203344908883e-11,-1.7714434877834555e-10,0.2500000001771439,1.3047434861350081e-11,0.002452778855247065,0.24999999999660624,0.9860014910624059,1.3377305206032977e-10,0.01154572994857622,0.24754722114475305
2666,-7.275953141437662e-11,-1.7213774435694452e-10,0.25000000017213736,1.237369570757077e-11,0.002435789289662814,0.249999999996766,0.9860992815975499,1.2748746591360115e-10,0.011464928985302027,0.2475642107103373
2667,-7.070748079905425e-11,-1.6727441208598304e-10,0.250000000167274,1.1719327041425044e-11,0.0024189154074447977,0.24999999999692119,0.9861963947308702,1.2138163879727876e-10,0.011384689740305577,0.24758108459255532
2668,-6.87141530688124e-11,-1.6255025518645098e-10,0.2500000001625498,1.1083772419542703e-11,0.00240215644841368,0.24999999999707193,0.9862928350753732,1.1545043386005393e-10,0.011305008360764876,0.24759784355158646
2669,-6.677786584172798e-11,-1.579612862646344e-10,0.25000000015796087,1.0466490016802651e-11,0.0023855116570043948,0.2499999999972183,0.9863886072138082,1.0968885159568564e-10,0.011225881019500835,0.24761448834299574
2670,-6.489698584012612e-11,-1.5350363431303224e-10,0.2500000001535032,9.866954008968476e-12,0.002368980282246359,0.2499999999973605,0.986483715698769,1.0409203822854641e-10,0.011147303914894812,0.24763101971775378
2671,-6.306993042756598e-11,-1.491735483450094e-10,0.2500000001491731,9.284655312820296e-12,0.002352561577742471,0.2499999999974986,0.9865781650528181,9.865529005752103e-11,0.011069273270786283,0.24764743842225767
2672,-6.129515699724893e-11,-1.4496737225791416e-10,0.250000000144967,8.719097394896847e-12,0.002336254801640604,0.24999999999763273,0.9866719597688551,9.337402263297584e-11,0.010991785336132482,0.24766374519835954
2673,-5.957116787787948e-11,-1.4088155645035582e-10,0.25000000014088114,8.169798397278281e-12,0.0023200592166147766,0.24999999999776298,0.9867651043101737,8.824378483827715e-11,0.010914836384969989,0.24767994078338537
2674,-5.78965125454262e-11,-1.3691266306166403e-10,0.25000000013691226,7.636291939314278e-12,0.002303974089844891,0.2499999999978895,0.986857603110568,8.326026532196202e-11,0.010838422716329042,0.24769602591015524
2675,-5.626977799439271e-11,-1.330573431579139e-10,0.25000000013305695,7.1181236711213635e-12,0.0022879986929884386,0.2499999999980124,0.9869494605746901,7.841926429625101e-11,0.010762540653904371,0.24771200130701168
2676,-5.468959140963555e-11,-1.2931234306036224e-10,0.25000000012931195,6.614852310190872e-12,0.002272132302160453,0.24999999999813174,0.9870406810781478,7.371670126978533e-11,0.010687186545977292,0.24772786769783967
2677,-5.3154621455566075e-11,-1.2567450740506697e-10,0.25000000012567414,6.1260497638062034e-12,0.0022563741979134354,0.24999999999824768,0.9871312689676258,6.914861915271333e-11,0.010612356765314333,0.2477436258020867
2678,-5.166357527031928e-11,-1.22140772016626e-10,0.25000000012214035,5.651300289295949e-12,0.002240723665213075,0.24999999999836026,0.9872212285611068,6.471117520951684e-11,0.010538047708971095,0.24775927633478706
2679,-5.021519419889561e-11,-1.187081537901152e-10,0.25000000011870777,5.190199444224288e-12,0.0022251799934127074,0.2499999999984696,0.9873105641481208,6.040062807767882e-11,0.010464255798068065,0.24777482000658743
2680,-4.880825686882504e-11,-1.1537375798768585e-10,0.2500000001153733,4.742354719046974e-12,0.002209742476235248,0.24999999999857583,0.9873992799898229,5.6213347244210463e-11,0.01039097747773067,0.2477902575237649
2681,-4.744157942982577e-11,-1.1213477880851717e-10,0.25000000011213436,4.3073858066795544e-12,0.002194410411752984,0.24999999999867897,0.9874873803191323,5.214581358395808e-11,0.01031820921697102,0.24780558958824717
2682,-4.6114008155310285e-11,-1.0898848184428852e-10,0.2500000001089881,3.884921979755017e-12,0.002179183102356651,0.24999999999877917,0.9875748693410724,4.819459758733524e-11,0.01024594750837856,0.2478208168976435
2683,-4.4824422962274703e-11,-1.0593221242870494e-10,0.2500000001059318,3.4746033912350768e-12,0.0021640598547392783,0.24999999999887648,0.9876617512328264,4.435636967430729e-11,0.010174188868080112,0.24783594014526086
2684,-4.3571739264795565e-11,-1.0296340002345411e-10,0.25000000010296297,3.0760819018618453e-12,0.002149039979878336,0.249999999998971,0.9877480301438268,4.06279054856e-11,0.010102929835669164,0.2478509600201218
2685,-4.2354899665491365e-11,-1.0007953853524725e-10,0.2500000001000791,2.6890179146846036e-12,0.002134122793002598,0.24999999999906278,0.9878337101961374,3.700606165186375e-11,0.010032166973856125,0.24786587720699754
2686,-4.1172877621819e-11,-9.727819499923032e-11,0.2500000000972778,2.3130818733185195e-12,0.002119307613576822,0.24999999999915193,0.9879187954844937,3.348778639280921e-11,0.009961896868443919,0.24788069238642332
2687,-4.002467740967094e-11,-9.4557009491386e-11,0.2500000000945566,1.9479541378811864e-12,0.002104593765281051,0.24999999999923853,0.9880032900764438,3.007011950892228e-11,0.009892116128207232,0.2478954062347191
2688,-3.890933154103902e-11,-9.191368900993869e-11,0.25000000009191325,1.5933241826055339e-12,0.0020899805759858987,0.24999999999932263,0.9880871980125709,2.675018468618524e-11,0.009822821384695202,0.24791001942401425
2689,-3.7825898881105496e-11,-8.934600301360546e-11,0.25000000008934553,1.2488900067040076e-12,0.0020754673777289906,0.2499999999994043,0.9881705233066932,2.3525183888383732e-11,0.009754009292054869,0.24792453262227115
2690,-3.677346662189033e-11,-8.685178809982607e-11,0.2500000000868513,9.143587244405523e-13,0.00206105350669795,0.24999999999948364,0.9882532699459421,2.039240325340587e-11,0.009685676526969786,0.2479389464933022
2691,-3.575114798818327e-11,-8.44289425662128e-11,0.25000000008442846,5.894458405248178e-13,0.0020467383032057307,0.24999999999956068,0.9883354418909779,1.73492062698549e-11,0.009617819788469378,0.2479532616967944
2692,-3.475808055863278e-11,-8.207542242965361e-11,0.25000000008207496,2.7387471253160736e-13,0.0020325211116668843,0.2499999999996355,0.9884170430761862,1.4393028789838626e-11,0.009550435797756142,0.24796747888833326
2693,-3.3793427607229366e-11,-7.978924461019061e-11,0.2500000000797888,-3.262301335701378e-14,0.0020184012805807127,0.2499999999997082,0.9884980774097681,1.1521383006720178e-11,0.00948352129813196,0.2479815987194194
2694,-3.285637632045015e-11,-7.756848270344561e-11,0.250000000077568,-3.3030798599461533e-13,0.0020043781625070077,0.2499999999997788,0.9885785487739432,8.731852167871696e-12,0.009417073054820058,0.24799562183749313
2695,-3.194613621467479e-11,-7.541126322807304e-11,0.2500000000754108,-6.194336733551601e-13,0.0019904511140422074,0.24999999999984737,0.9886584610251448,6.022085885224488e-12,0.00935108785479314,0.24800954888595791
2696,-3.106194033862406e-11,-7.331576847671137e-11,0.2500000000733153,-9.002459456069046e-13,0.0019766194958027003,0.24999999999991393,0.9887378179941088,3.389803683497778e-12,0.009285562506700951,0.24802338050419745
2697,-3.020304372819909e-11,-7.128023285375158e-11,0.25000000007127976,-1.1729835872527095e-12,0.001962882672401091,0.24999999999997863,0.9888166234860698,8.327904215627079e-13,0.009220493840698533,0.24803711732759903
2698,-2.936872175281414e-11,-6.930293895702212e-11,0.25000000006930245,-1.4378788464608816e-12,0.001949240012422111,0.25000000000004147,0.9888948812809618,-1.651108607047915e-12,0.009155878708269328,0.24805075998757803
2699,-2.8558271414056073e-11,-6.738222065315068e-11,0.25000000006738177,-1.6951570018856704e-12,0.0019356908884063523,0.2500000000001024,0.9889725951334987,-4.063983827813623e-12,0.009091713982161168,0.2480643091115938
2700,-2.7771009967104342e-11,-6.551645981100887e-11,0.25000000006551604,-1.9450368123391563e-12,0.0019222346768268481,0.2500000000001617,0.9890497687733643,-6.407865476082371e-12,0.009027996556219,0.2480777653231733
2701,-2.70062732004538e-11,-6.370408222586027e-11,0.25000000006370365,-2.1877310702367364e-12,0.001908870758064741,0.25000000000021927,0.9891264059054186,-8.684728707834853e-12,0.008964723345203695,0.2480911292419354
2702,-2.626341673105361e-11,-6.194356068795302e-11,0.2500000000619431,-2.4234461858102574e-12,0.0018955985163936272,0.2500000000002751,0.9892025102097726,-1.089648975350543e-11,0.008901891284732472,0.24810440148360652
2703,-2.554181481644768e-11,-6.023341216733534e-11,0.250000000060233,-2.6523825709032082e-12,0.0018824173399564898,0.2500000000003294,0.9892780853419729,-1.304500944514802e-11,0.008839497331117883,0.24811758266004366
